N. Shower	Energy (GeV)	Zfirst (km)	Theta (°)	Phi (°)	N. Particles
585	1126.35	12.3712	23.9104	132.058	124
586	1455.46	14.6481	18.5181	-34.5643	102
587	1265.59	24.824	20.678	-85.5866	34
588	1383.05	30.1408	24.0605	-7.31438	116
589	1027.4	15.0864	3.40253	-174.987	230
590	1150.92	14.4806	16.5894	80.1306	74
591	1197.27	13.6286	13.9517	138.22	155
592	1499.38	19.5573	13.5914	-87.3184	64
593	1320.42	14.8419	7.51996	-140.26	145
594	1352	20.7642	20.7366	87.0697	23
595	1029.96	9.57943	20.7272	104.751	90
596	1371.67	15.2026	18.7584	-141.449	69
597	1227.14	18.233	17.663	168.752	26
598	1196.09	27.592	16.6005	-42.7544	37
599	1119.23	17.4933	21.27	80.367	29
600	1111.08	17.0074	16.9686	-4.12517	212
601	1036.54	20.5903	7.66957	150.804	25
602	1260.64	16.5892	4.28194	-118.09	87
603	1075.01	51.7634	14.6321	69.3871	8
604	1044.93	10.1903	14.0375	-54.5378	129
605	1163.51	20.8772	13.7803	53.2261	24
606	1034.09	14.6734	21.3615	-42.9545	184
607	1308.2	25.9301	24.9159	88.959	32
608	1365.6	24.7707	17.0492	-135.247	37
609	1172.9	18.9593	24.0945	126.183	43
610	1475.98	15.3736	13.3111	-39.4033	235
611	1364.13	16.398	23.3967	146.648	57
612	1387.54	24.0002	23.9348	-99.6068	33
613	1328.42	30.1106	21.8738	56.0014	36
614	1014.4	16.1202	21.3943	90.1333	24
615	1113.03	15.6826	25.2277	113.24	65
616	1021.57	26.1825	12.3336	137.053	26
617	1148.18	17.2559	6.80291	119.027	30
618	1355.03	22.3051	11.1888	169.321	347
619	1158.9	22.9165	25.183	55.2065	32
620	1091.85	31.0765	13.7617	-46.9996	83
621	1003.15	27.8145	24.6966	-74.5185	40
622	1090.24	15.8084	6.78028	-162.187	39
623	1053.33	24.8747	11.8282	-72.1705	25
624	1479.51	9.73284	11.6123	-163.831	247
625	1243.79	25.5113	10.3013	33.3969	24
626	1211.28	31.7996	15.699	-90.7918	16
627	1126.65	23.9154	6.63282	-56.5013	42
628	1186.39	6.31962	2.43509	-113.772	398
629	1012.53	14.5848	20.1833	47.5764	214
630	1111.89	46.1775	23.5129	22.9335	55
631	1148.67	26.6514	10.9608	-14.2962	31
632	1185.1	16.0358	11.9057	91.6557	72
633	1273.27	16.4664	20.8824	-88.1685	42
634	1052.96	20.1073	18.6189	-79.6	74
635	1202.8	19.4305	12.5444	71.0887	33
636	1101.11	13.5728	9.67842	-39.1493	127
637	1053.66	16.3675	23.0582	141.627	221
638	1192.36	18.3381	11.2645	-18.1614	27
639	1270.52	22.3386	13.5239	-113.944	161
640	1276.31	17.2272	25.3458	126.995	42
641	1381.12	24.1034	16.8385	65.0094	51
642	1086.19	24.6691	22.2731	173.31	26
643	1099.7	13.255	17.1567	-91.0908	56
644	1245.66	51.667	22.8329	-138.924	80
645	1057.59	16.9827	18.3549	-145.608	80
646	1027.88	31.7431	10.4365	-47.8136	18
647	1145.89	21.1374	20.9969	21.7447	45
648	1343.1	28.9661	22.2535	-70.996	85
649	1181.72	35.888	22.8465	144.773	37
650	1106.36	28.3008	21.0211	-179.564	15
651	1315.29	25.786	16.2059	-122.599	78
652	1021.09	23.3079	20.6169	-114.843	22
653	1045.54	22.0801	12.2542	115.522	37
654	1392.45	24.17	8.20233	-121.21	101
655	1282.67	17.1137	5.93524	159.931	104
656	1155.37	11.4611	22.1729	11.61	94
657	1314.27	7.82013	13.0744	-52.4508	509
658	1383.58	23.6393	18.8462	-79.452	49
659	1263.98	17.3902	23.3921	41.1168	48
660	1287.04	24.4138	20.0787	47.8191	25
661	1172.95	20.5463	14.7055	157.246	48
662	1122.45	22.7495	22.9112	45.1297	29
663	1068.45	21.5083	19.0873	-3.13274	23
664	1423.2	24.6886	16.6351	-159.41	25
665	1295.03	16.4267	20.9351	50.5649	39
666	1048.25	33.6116	20.4644	-7.94465	16
667	1335.12	23.5256	24.6535	50.5713	61
668	1495.88	25.658	16.9778	-84.4784	34
669	1091.5	21.3075	14.1527	66.7625	46
670	1034.68	30.2971	18.9672	109.145	39
671	1492.51	29.7961	16.6364	8.01692	70
672	1428	21.6826	23.9724	-148.259	26
673	1223	24.1396	10.5367	16.6839	18
674	1144.42	19.7149	24.4532	121.992	30
675	1488.94	24.6279	20.6192	17.0838	32
676	1071.76	19.3357	22.3032	13.3636	50
677	1277.2	18.5531	17.1539	-102.786	51
678	1452.59	9.12463	10.3301	-79.1555	239
679	1420.29	21.7592	17.6668	154.505	32
680	1069.39	55.3672	18.1406	-157.315	59
681	1009.71	18.6462	9.83774	146.038	48
682	1161.33	30.1472	5.79729	-62.1449	22
683	1329.25	15.3073	18.148	-104.173	78
684	1315.68	27.1989	18.9898	-10.8907	214
685	1057.42	16.0448	19.7858	-62.2366	209
686	1436.79	14.9078	16.0204	-122.457	105
687	1059.93	29.4189	23.6136	57.7788	64
688	1316.95	2.77893	12.6282	-5.29239	203
689	1091.55	26.8623	13.9503	61.5699	173
690	1263.22	20.222	20.1525	108.656	260
691	1111.48	14.5972	15.9644	62.1435	169
692	1179.76	15.5899	17.3081	61.8749	103
693	1007.01	17.1368	14.8995	-25.9196	65
694	1406.81	29.4221	7.1743	-149.135	493
695	1101.2	23.1933	21.6487	-62.6802	193
696	1419.25	26.8174	11.8758	-141.562	19
697	1341.13	26.5191	10.5772	-99.7171	36
698	1121.73	11.8332	9.65211	56.6834	166
699	1320.01	15.0365	22.1816	-121.763	179
700	1348.27	34.9566	13.6591	90.173	75
701	1036.4	24.9425	13.191	-75.8683	55
702	1071.01	11.2164	17.6825	-139.94	76
703	1297.15	17.3527	22.1345	24.3999	36
704	1224.21	25.1023	20.2639	84.3183	76
705	1151.55	23.5606	22.319	-4.20491	29
706	1421.98	20.6222	5.48305	-24.1655	54
707	1076	15.087	25.764	149.955	28
708	1456.62	16.3633	10.8761	-6.16466	258
709	1481.78	58.4445	12.319	3.43514	24
710	1089.88	18.2445	17.2876	55.748	34
711	1296.53	12.6395	21.408	-101.417	79
712	1306.97	22.0013	23.1443	68.0722	16
713	1205.3	11.3792	20.3027	-70.886	180
714	1178.54	11.9432	16.5339	-72.1105	84
715	1329.21	29.4598	21.1732	94.277	26
716	1049.01	18.2287	19.9692	-95.8664	50
717	1013.96	12.4274	15.8147	-19.3725	51
718	1179.96	42.316	25.0881	37.1113	17
719	1085.23	19.3927	12.5512	-149.122	187
720	1443.2	17.1361	20.4576	-176.588	95
721	1181.98	19.0868	23.6271	-29.859	22
722	1088.74	18.6855	22.7065	173.094	86
723	1189.9	15.0658	23.7022	83.255	88
724	1220.24	26.7481	23.0514	-124.323	25
725	1176.77	36.329	13.1574	-172.494	26
726	1184.14	23.3666	9.56256	-99.3607	20
727	1433.55	10.831	19.2594	132.365	84
728	1212.08	15.5141	22.9748	-79.4189	31
729	1438.07	22.5225	9.11049	20.5077	34
730	1329.69	28.357	19.2621	-26.0647	18
731	1112.85	11.4435	13.3525	-175.47	119
732	1167.22	16.1401	10.1541	61.8562	119
733	1210.71	20.0219	10.7642	-112.102	37
734	1346.63	25.555	25.5574	-126.856	32
735	1212.85	16.06	13.2639	-80.3981	43
736	1042.32	23.4529	25.3667	16.0847	20
737	1168.52	19.0133	24.6838	-178.347	50
738	1133.21	11.8958	7.99303	83.4775	71
739	1167.34	4.91479	1.68092	-28.894	505
740	1393.23	19.8866	23.7531	25.0119	23
741	1310.69	37.1743	9.14285	-64.91	31
742	1100.34	21.9924	21.934	-10.7322	354
743	1007.99	21.9324	18.9311	44.301	55
744	1069.49	28.4019	7.61865	138.106	29
745	1228.84	25.9827	13.2994	50.4196	51
746	1258.83	14.9759	7.03232	62.1275	136
747	1174.73	28.2035	10.097	-168.535	40
748	1248.97	40.2597	14.3842	161.011	16
749	1435.83	16.9257	15.5026	30.0182	201
750	1409.66	18.2724	15.2136	-56.0558	99
751	1119.1	25.9793	11.5135	62.5901	19
752	1305.3	36.5659	17.5656	127.763	29
753	1143.11	14.1077	7.97587	46.486	150
754	1306.33	11.6101	21.6609	178.461	306
755	1061.36	18.5844	22.3111	-126.23	39
756	1154.79	21.3998	23.43	137.392	35
757	1160.52	32.2272	25.4808	-67.9137	18
758	1055.06	15.693	10.6078	-68.8956	42
759	1165.62	22.0674	19.9549	129.139	67
760	1189.77	17.3984	10.924	-127.382	51
761	1290.78	30.5662	24.045	88.1137	61
762	1316.18	24.0686	24.6845	-173.664	73
763	1400.76	13.4653	22.6713	-47.63	43
764	1080.97	37.3751	7.69511	109.838	69
765	1331.05	11.8709	20.02	-54.1567	69
766	1064.52	16.7641	8.14642	-100.04	299
767	1106.2	20.4533	16.7704	-6.72235	31
768	1131.61	25.2628	13.9133	110.873	59
769	1180.84	18.2125	18.7492	-165.069	79
770	1133.35	26.7055	10.8791	38.9057	16
771	1266.84	26.6143	21.9018	-104.373	25
772	1066.14	26.2503	23.2345	-61.5202	28
773	1419.67	19.4986	18.7028	-172.716	36
774	1017.82	10.8871	14.7366	89.6841	79
775	1013.27	22.1078	13.9063	136.831	40
776	1085.6	22.2392	21.1008	5.82081	45
777	1148.24	17.9437	25.0775	-21.0381	93
778	1027.68	31.2509	12.5065	122.373	24
779	1034.34	18.5241	9.26442	-137.986	41
780	1194.61	19.329	7.06339	112.405	37
781	1333.5	53.1302	21.6659	10.7545	13
782	1203.37	11.6834	9.44579	50.7241	214
783	1110.94	28.4012	10.4829	75.6853	53
784	1211.79	19.4404	21.1065	91.2772	23
785	1231.23	22.9588	15.391	84.959	118
786	1063.3	29.6172	13.0551	25.7806	49
787	1021.72	21.2957	24.011	115.261	97
788	1134.58	31.2215	20.3098	116.24	44
789	1139.19	32.1883	25.3226	129.16	34
790	1236.08	24.3775	14.2879	12.8339	60
791	1270.49	20.9678	24.5479	86.7334	19
792	1179.95	15.3934	13.6311	86.8037	37
793	1497.33	30.4671	7.48877	-179.209	590
794	1058.9	22.3647	7.71329	56.2573	23
795	1244.99	21.7872	25.0768	165.681	30
796	1427	21.595	18.6214	-16.1768	102
797	1197.46	18.3621	4.69203	-73.2768	59
798	1165.53	19.7854	23.3918	164.987	38
799	1035.33	24.2179	24.8059	-127.925	19
800	1127.18	24.6535	14.271	100.722	25
801	1014.11	20.8513	15.2488	-133.525	29
802	1389.94	41.4679	12.7057	14.4573	27
803	1408.76	13.1906	13.2797	-99.3953	94
804	1353.47	19.7069	1.04872	80.0783	64
805	1021.08	15.7004	16.7614	52.1888	54
806	1373.19	18.5386	12.1112	165.507	36
807	1056.75	10.7893	23.5182	-35.6323	74
808	1011.4	22.1091	17.6809	65.7511	27
809	1496.45	20.1007	22.5602	124.767	69
810	1247.87	21.1874	9.59224	135.227	34
811	1210.77	33.3356	4.80998	74.5179	42
812	1044.69	30.4241	25.7172	-162.663	25
813	1350.74	24.6542	18.6613	76.428	43
814	1042.3	14.4679	5.56401	14.496	74
815	1302.95	45.1458	16.1893	13.5155	46
816	1181.52	41.875	24.0975	135.742	51
817	1107.16	14.2007	22.187	158.195	242
818	1110.37	25.9894	7.48025	-46.5115	27
819	1361.25	44.7082	22.3987	-138.008	29
820	1157.25	19.2705	22.7513	-10.0614	70
821	1237.31	33.9323	8.2674	-11.5845	53
822	1284.92	44.2965	5.1664	160.728	22
823	1050.04	19.2906	19.4738	0.369605	39
824	1132.63	75.5508	19.8656	112.855	7
825	1214.89	21.8001	20.5857	-58.9543	104
826	1185.05	19.6944	16.12	54.1431	43
827	1238.39	40.7036	17.8344	-75.5126	278
828	1213.63	76.3297	6.25639	-45.4656	23
829	1332.16	21.6853	14.9468	-134.955	52
830	1143.98	46.3368	4.69535	156.956	16
831	1245.64	16.7108	15.9119	-48.3465	64
832	1211.89	19.9999	8.31141	-12.5724	80
833	1301.83	37.598	21.3377	-20.1493	106
834	1349.1	31.6593	19.1112	-138.691	45
835	1094.63	27.0128	20.149	-24.5795	38
836	1182.66	8.7988	14.2641	-112.177	859
837	1174.26	11.6966	22.6733	93.9024	74
838	1456.29	16.6378	25.6208	-150.666	384
839	1200.68	22.705	23.5489	95.2576	75
840	1138.94	21.346	23.0399	-58.2446	30
841	1221.2	15.3851	19.7205	0.879726	106
842	1130.64	13.294	22.3487	-128.073	260
843	1308	15.9708	21.5926	-147.265	55
844	1301.26	19.4714	4.17941	58.4737	53
845	1072.06	22.1308	17.2487	68.0432	62
846	1135.58	10.9065	13.7358	104.046	68
847	1210.43	18.9003	9.3772	8.88878	40
848	1282.54	24.299	9.47987	-145.599	52
849	1376.97	18.4757	17.8135	-89.5713	53
850	1002.92	24.2369	4.6399	175.432	59
851	1089.42	19.7825	20.2618	-128.324	62
852	1224.99	40.0225	1.07521	122.598	72
853	1084.65	18.8172	15.1692	60.4483	214
854	1461.94	15.9754	8.89869	101.481	128
855	1042.44	16.7202	23.8158	69.062	49
856	1276.24	14.981	5.61233	49.8383	208
857	1015.45	18.7098	24.5909	-164.331	11
858	1163.06	14.1108	21.5318	87.0821	131
859	1009.23	29.3923	17.8426	45.3215	48
860	1013.32	13.4421	16.7676	-142.296	163
861	1146.26	13.9802	25.4131	106.507	46
862	1250.63	32.7303	8.94748	-30.4616	26
863	1250.02	17.1136	16.0041	61.0232	45
864	1483.29	31.7386	21.8618	146.456	62
865	1442.13	13.2806	24.852	51.8133	62
866	1035.22	31.923	5.15168	-35.1535	58
867	1100.42	16.0349	20.1519	63.9085	77
868	1199.67	11.084	16.6188	49.6991	242
869	1273.56	21.5224	21.0538	-151.071	56
870	1316.95	14.5321	15.4103	79.3007	53
871	1066.34	18.7231	18.3448	-169.915	24
872	1234.37	18.9765	10.7517	-75.5145	130
873	1086.67	17.1316	18.8977	22.4427	48
874	1039.85	19.2665	25.5567	-22.1429	35
875	1038.77	33.4822	22.3975	-104.866	72
876	1074.75	41.7657	9.7791	-168.55	31
877	1195.16	43.0899	9.1501	-51.1907	25
878	1031.75	27.8682	12.0009	-80.9556	45
879	1033.54	18.3555	11.2184	-88.8134	63
880	1241.54	28.9768	23.8345	82.6442	45
881	1233.03	25.3181	8.48414	-66.3334	67
882	1229.38	15.6011	5.12102	-107.101	89
883	1462.85	17.4343	5.82033	32.0756	79
884	1042.94	18.1298	18.9194	-67.327	99
885	1100.69	7.91936	9.09663	26.454	238
886	1244.54	19.2422	17.2839	28.7495	37
887	1457.91	20.5055	15.778	-115.901	50
888	1289.13	61.7829	23.6925	-105.547	10
889	1358.55	34.5619	19.812	117.45	32
890	1072.49	21.7781	21.5544	124.276	7
891	1254.21	25.124	21.6978	-100.705	34
892	1014.83	21.8273	12.6363	-27.5095	122
893	1384.16	20.4901	9.36292	-85.0791	139
894	1374.52	33.3588	15.8438	18.8316	25
895	1153.3	18.5636	8.96021	11.011	97
896	1075.19	25.4886	19.3203	8.30399	23
897	1424.52	6.82359	25.7553	-41.6487	604
898	1178.83	16.8205	14.1273	-161.189	127
899	1024.39	17.8545	17.0247	-53.2783	46
900	1171.81	16.4032	23.2195	113.669	46
901	1061.93	22.6447	23.9551	83.5045	37
902	1102.17	23.0029	20.8675	171.971	27
903	1035.51	5.90341	19.1624	165.51	702
904	1161.22	16.5826	16.09	121.686	29
905	1350.43	36.5907	11.6947	41.4862	43
906	1260.38	15.4268	15.3903	76.2356	95
907	1319.57	20.6076	9.43946	-170.27	76
908	1018.21	21.9025	24.8844	-103.929	23
909	1244.02	21.0661	15.4907	173.215	29
910	1063.88	15.7943	25.411	-157.54	94
911	1181.28	15.7117	22.9297	-121.818	41
912	1395.04	20.587	25.0498	34.0974	25
913	1019.77	20.067	16.3191	-23.6312	24
914	1207.06	17.9235	20.6508	-99.8111	44
915	1139.16	31.2307	18.6796	104.785	483
916	1085.05	35.0713	23.7036	44.6026	18
917	1061.52	19.1118	15.2498	175.074	23
918	1271.06	28.7433	12.1308	-80.1483	95
919	1132.96	16.9145	23.794	152.67	53
920	1159.58	19.5899	12.9519	0.100725	83
921	1034.64	27.4425	9.75734	-47.7426	37
922	1317.37	27.5941	2.94714	-129.339	59
923	1109.71	21.8129	25.5988	-111.688	47
924	1032.04	19.2746	22.5277	-143.531	35
925	1186.48	14.9283	4.9665	145.597	127
926	1076.89	13.5653	24.8656	149.567	60
927	1190.59	23.3138	22.07	141.519	35
928	1137.75	32.025	25.7991	53.673	54
929	1030.81	20.1278	3.79497	111.95	24
930	1144.99	13.6346	25.7606	-15.2294	29
931	1168.1	18.3854	22.6277	-123.426	64
932	1066.96	22.5039	20.333	-119.186	64
933	1307.77	16.5441	24.3973	139.01	90
934	1289.39	27.805	21.4388	141.198	38
935	1209.51	14.2153	21.0358	-6.04899	165
936	1436.26	28.3525	25.1516	-63.9086	31
937	1121.97	16.0856	21.2605	-97.1697	37
938	1125.47	19.2882	15.9727	-52.5254	43
939	1384.51	11.7432	1.02256	-53.0669	329
940	1283.88	20.0979	16.6395	-21.5155	64
941	1252.7	20.5465	11.5071	31.1362	100
942	1401.08	16.5672	22.1315	155.525	43
943	1031.92	30.617	22.0993	140.842	35
944	1388.23	20.7513	21.07	-22.5627	38
945	1201.26	31.753	20.2434	-146.631	41
946	1016	33.7772	21.1582	133.901	69
947	1168.91	20.9466	7.4332	135.818	38
948	1136	17.5659	13.2916	72.8496	35
949	1021.65	30.6203	10.2203	62.8438	22
950	1000.48	23.8239	20.5824	-42.635	38
951	1095.28	30.3283	13.977	169.498	77
952	1007.82	11.211	20.0841	-145.16	85
953	1447.28	28.207	14.0595	29.2979	49
954	1466.75	22.802	23.8162	-52.9525	39
955	1242.71	8.21563	14.0144	7.74587	526
956	1279.19	15.237	22.487	-45.6361	156
957	1384.67	21.3795	24.9299	108.725	70
958	1261.75	22.1673	17.3268	105.956	54
959	1039.36	28.6389	19.988	135.768	91
960	1475.38	19.3715	17.9269	85.5488	78
961	1071.15	12.2488	16.299	-50.5328	63
962	1403.41	16.8093	16.9227	117.652	142
963	1337.54	26.6844	7.85332	-0.822486	32
964	1210.89	22.8308	19.1572	161.541	105
965	1053.69	26.2981	6.79096	87.2152	28
966	1098.2	18.0944	17.0121	-32.2741	66
967	1002.45	34.3618	22.1345	-133.571	15
968	1280.34	22.4851	20.5438	-80.8169	18
969	1435.6	40.1198	15.887	-167.607	30
970	1024.48	25.4787	23.252	-13.5396	24
971	1139.48	15.5091	21.0893	89.8844	323
972	1046.67	10.9516	22.3012	-30.3528	91
973	1481.35	19.982	10.6479	169.31	39
974	1395.24	30.2399	20.9802	-42.3483	31
975	1048.79	15.8516	22.2727	-82.9471	40
976	1310.36	17.8892	16.6782	152.529	40
977	1045.15	24.2255	23.438	-88.5147	36
978	1234.21	19.7519	19.5882	-70.2229	17
979	1038.64	16.0731	20.5576	-141.66	26
980	1450.46	10.6978	0.410754	107.105	301
981	1216.83	28.7091	14.9304	-132.541	36
982	1143.28	26.0439	7.57253	101.59	30
983	1202.23	23.3049	10.5745	-142.577	54
984	1269.1	20.9524	12.2288	-11.4834	109
985	1409.06	10.1307	15.7381	-116.302	485
986	1220.02	14.6618	9.14137	-62.6817	53
987	1149.96	15.1992	21.1227	-12.7372	109
988	1342.36	37.4938	19.4855	90.7645	29
989	1262	14.7383	9.64932	79.2083	70
990	1191.81	23.361	8.54128	163.304	49
991	1490.43	12.0279	19.9424	-21.1112	341
992	1042.42	23.2994	21.9919	142.321	37
993	1298.91	21.8401	13.8428	71.7566	147
994	1164.78	27.2359	21.0212	55.9296	21
995	1209.37	33.9114	6.78435	-173.286	48
996	1131.55	23.7034	16.4588	-29.0931	48
997	1067.56	20.5486	23.5896	-80.5358	80
998	1430.73	16.3277	25.7725	-102.534	34
999	1392.4	25.8499	10.4413	-11.6339	55
1000	1362.07	24.7173	22.4375	150.924	36
1001	1449.49	35.4464	17.0033	74.3691	81
1002	1471.47	21.1677	25.7627	2.53766	47
1003	1112.8	15.5628	18.558	118.378	127
1004	1319.04	11.4997	18.5156	-13.2573	87
1005	1127.03	28.0464	24.357	13.2506	74
1006	1142.03	32.6779	20.3881	153.424	31
1007	1017.36	15.2207	12.9169	-25.7416	34
1008	1119.63	19.4965	11.6359	94.7182	44
1009	1085.87	16.6695	22.9587	-176.265	47
1010	1097.42	24.3501	14.1216	-164.126	23
1011	1352.44	58.0564	24.3665	-102.195	43
1012	1065.71	20.4845	22.1552	20.2336	66
1013	1301.09	18.0754	23.0164	-9.81758	38
1014	1004.12	30.692	19.458	81.0686	34
1015	1314.55	15.5271	23.0576	-53.4736	35
1016	1318.3	21.6402	11.9884	-30.8168	77
1017	1294.9	22.7202	25.31	61.403	74
1018	1136.76	16.5938	22.4256	143.848	43
1019	1272.82	28.389	2.78658	116.999	354
1020	1059.78	37.7163	18.581	-57.7071	13
1021	1195.26	31.8518	6.43226	127.767	49
1022	1021.2	18.499	18.665	75.5637	43
1023	1466.5	28.7804	15.4664	-16.192	23
1024	1007.35	23.1644	23.1393	-178.46	23
1025	1067.66	11.9727	16.981	133.987	225
1026	1030.43	14.9688	9.25815	-132.269	103
1027	1430.83	12.7697	18.1624	-26.6242	167
1028	1459.06	24.1308	21.4419	-165.212	76
1029	1116.65	24.124	7.51611	-107.872	59
1030	1390.55	13.9907	8.72027	-147.527	394
1031	1153.47	13.8639	11.5779	-130.667	61
1032	1334.16	42.4863	16.7116	25.7871	24
1033	1181.62	31.6415	23.2495	167.136	24
1034	1014.82	27.6319	17.3566	3.95441	32
1035	1003.13	18.5122	17.2255	124.569	127
1036	1087.14	33.5222	19.8068	130.533	359
1037	1305.43	28.4704	16.4775	27.9467	175
1038	1140.69	27.6746	19.9873	20.1924	227
1039	1475.23	12.5118	20.2017	-46.309	131
1040	1217.07	32.3119	10.2491	-165.024	55
1041	1332.74	14.4829	7.50731	-11.9069	75
1042	1186.32	35.7042	23.8618	66.3409	27
1043	1479.96	21.8975	25.2654	98.7335	44
1044	1092.95	21.3884	6.12235	72.4166	161
1045	1311.35	21.688	10.3537	-6.36803	219
1046	1025.31	34.6437	23.4957	-98.6074	24
1047	1301.06	23.6197	13.2439	-174.079	49
1048	1027.04	19.1504	12.9077	87.3442	43
1049	1230.68	17.0969	19.3485	174.066	50
1050	1225.25	15.0819	12.9372	-55.2475	60
1051	1103.07	25.1506	10.0243	-145.157	27
1052	1004.28	8.44325	19.139	-135.439	288
1053	1122.09	30.2633	11.4398	-135.73	25
1054	1151.25	14.2588	8.88333	168.25	81
1055	1219.98	14.7172	4.4279	-41.8463	61
1056	1419.74	27.2872	14.2289	54.4101	95
1057	1397.93	18.4148	11.3102	-145.056	76
1058	1310.63	12.8238	25.4634	170.406	61
1059	1338.59	24.9345	20.083	89.9152	31
1060	1202.96	20.9961	19.2539	-161.523	97
1061	1242.49	14.0459	22.2517	-153.337	142
1062	1043.04	19.4115	16.8468	-84.8398	159
1063	1429.55	22.4993	16.3187	113.853	49
1064	1017.17	21.1764	20.7643	15.6876	79
1065	1309.43	18.9391	18.5854	-30.7419	30
1066	1199.45	42.3427	9.69429	46.1115	357
1067	1182.4	23.8037	13.1965	39.3938	48
1068	1291.34	34.3352	20.0112	131.529	100
1069	1186.38	13.3027	20.9444	-56.7806	73
1070	1183.66	14.9216	21.1685	-122.505	83
1071	1322.43	13.3966	23.3586	-143.425	66
1072	1058.45	29.7838	22.8506	-54.9007	53
1073	1135.32	15.5432	12.5208	-142.643	275
1074	1150.96	22.6322	19.6498	47.7828	25
1075	1403.58	43.4181	10.6259	-22.7523	22
1076	1003.17	24.7028	20.3333	-61.6553	23
1077	1388.78	19.1652	25.4014	160.551	91
1078	1057.67	19.4268	21.4777	59.1253	271
1079	1177.46	17.0423	24.5563	-15.1956	42
1080	1433.74	27.3505	19.3563	50.803	90
1081	1075.36	14.4506	22.8094	-131.719	49
1082	1398.91	16.5707	18.1855	-22.7102	428
1083	1185.48	28.0276	12.8303	-131.673	33
1084	1016.2	25.375	20.9187	-115.797	96
1085	1228.66	15.0211	25.3814	-83.1926	30
1086	1077.67	17.0075	8.84752	-2.7183	41
1087	1021.68	12.4605	25.1119	88.5264	281
1088	1445.86	14.4015	23.0796	10.4084	115
1089	1296.07	8.11882	3.13185	-142.928	492
1090	1061.07	21.2024	14.286	144.091	67
1091	1345.3	12.9867	21.6544	38.1219	57
1092	1075.36	31.068	21.0918	27.1532	35
1093	1103.87	24.297	16.6585	-68.6581	32
1094	1186.27	13.8997	12.6716	69.6208	66
1095	1030.82	9.6002	8.22989	-72.2262	1025
1096	1294.88	24.3063	6.80532	164.665	219
1097	1460.32	48.3808	9.2539	61.434	55
1098	1001.39	20.6595	11.9377	128.508	31
1099	1448.1	35.6958	11.7239	110.448	65
1100	1144.4	18.8457	11.239	40.6051	42
1101	1012.4	12.5072	20.339	103.703	41
1102	1482.92	38.6286	20.8604	154.583	40
1103	1465.84	20.3342	9.79541	-80.6714	44
1104	1104.02	20.3354	19.0717	-124.661	58
1105	1046.97	12.0892	24.4319	153.559	50
1106	1058.15	17.2115	9.99228	-68.9888	84
1107	1192.19	25.0453	10.7738	-7.52354	36
1108	1256.24	21.5457	16.1762	-36.5889	441
1109	1052.63	14.2994	19.7332	-53.3613	95
1110	1140.56	27.2407	18.8854	50.8472	30
1111	1074.71	19.2823	12.2222	2.40145	62
1112	1184.79	46.3125	14.9958	-25.605	25
1113	1385.14	14.571	12.0819	175.082	105
1114	1440.95	13.2022	15.3393	-60.7981	415
1115	1311.19	21.4302	17.3244	93.809	151
1116	1377.29	28.1696	23.1197	-131.996	183
1117	1015.15	14.9282	19.3784	-151.331	89
1118	1187.05	16.7761	9.67745	-62.4201	50
1119	1130.51	24.8664	25.2596	-88.4935	21
1120	1107.36	18.8414	24.7693	-75.2408	101
1121	1306.85	23.866	8.15938	6.22723	138
1122	1174.07	10.9866	14.367	129.273	117
1123	1078.8	34.8577	6.56187	106.636	20
1124	1119.91	13.8307	7.74186	179.217	38
1125	1132.98	15.5796	1.89018	-5.01204	81
1126	1448.83	19.1874	24.8158	-7.52648	24
1127	1354.26	28.3067	18.9798	94.6107	33
1128	1210.54	18.5616	17.4591	48.7473	77
1129	1105.73	22.2618	24.6163	-18.9861	23
1130	1035.21	13.0732	15.1722	-121.583	100
1131	1311.57	17.8971	24.9697	-149.262	43
1132	1078.15	33.7759	22.2478	66.0213	23
1133	1222.85	16.8057	17.4898	150.948	50
1134	1128.3	16.4636	10.6592	169.819	83
1135	1105.09	17.7069	25.7057	30.5501	37
1136	1073.44	54.7629	24.6666	-61.4338	36
1137	1015.79	19.9774	13.647	162.819	142
1138	1009.22	24.516	6.51333	-50.857	89
1139	1105.99	25.0201	13.8267	95.7546	161
1140	1216.3	13.131	13.6292	-15.4997	85
1141	1285.82	16.8101	25.398	-25.8391	48
1142	1330.91	20.7618	17.5949	-94.7432	30
1143	1042.58	14.4914	20.2878	-156.9	41
1144	1419.55	17.7003	24.0427	152.813	40
