N. Shower	Energy (GeV)	Zfirst (km)	Theta (°)	Phi (°)	N. Particles
8668	34.318	17.5316	24.7281	-63.9936	1
8673	21.5272	15.6726	11.7574	-58.4993	5
8686	51.7597	13.4892	21.9612	-152.45	7
8689	36.0109	19.0369	23.2289	147.131	2
8696	33.9484	9.32328	17.768	118.787	5
8697	21.8754	25.8781	16.1434	-153.7	6
8698	17.3552	10.1661	18.5739	119.041	1
8701	17.3876	22.0398	25.3446	32.3367	1
8703	54.6556	19.0416	11.2559	79.5513	3
8704	41.6348	22.9189	18.1735	-129.323	1
8708	67.8228	33.3075	2.23335	-11.8128	1
8709	35.7911	37.1646	18.8908	-173.447	1
8711	47.5977	17.6433	17.4822	1.75849	4
8717	96.8044	15.4943	12.0817	-6.68972	4
8720	37.3489	14.6715	5.69695	-125.969	1
8721	12.6611	19.5906	24.0291	5.87902	1
8722	35.5711	14.2169	23.3395	-153.026	1
8730	45.3046	35.2963	21.1227	10.1562	1
8733	12.4991	18.8678	11.1084	-153.91	1
8735	95.2968	40.9861	12.3827	33.7713	5
8742	13.5187	19.0422	19.4988	-49.4606	1
8744	67.5567	20.4489	8.4817	77.2016	3
8748	16.939	16.784	1.94443	89.3794	1
8749	26.9956	10.4764	20.8692	-21.0052	3
8751	10.6423	10.6938	14.6248	79.6329	1
8754	12.1079	35.9487	10.0778	-38.9595	1
8755	11.7126	10.8609	16.0947	173.894	1
8757	69.8096	14.9991	13.9689	153.951	5
8758	16.5417	19.2636	16.4385	112.186	1
8759	12.3334	34.6572	16.642	-60.9681	1
8761	14.1657	15.6381	19.7254	8.43979	1
8763	26.7429	9.21012	12.5095	60.1876	1
8764	83.4305	20.8711	14.9445	-163.038	1
8765	10.1465	26.3366	12.5143	-0.574058	1
8766	41.1189	20.4277	21.6585	14.3506	3
8767	20.5662	22.74	7.37742	-126.888	1
8768	13.1421	13.1956	3.19826	130.255	1
8771	23.4552	21.6758	19.3947	-108.951	1
8775	37.16	14.8205	18.3645	30.6458	1
8777	31.0695	23.1071	21.5417	23.1072	1
8779	10.433	21.7821	16.8349	-52.7799	3
8781	38.2089	15.0504	23.4074	-61.8472	1
8782	11.8677	22.6234	21.4255	35.6721	1
8784	31.4766	20.7613	17.9244	161.921	1
8786	28.9955	23.9985	16.8972	-142.799	2
8787	24.2801	16.1069	18.4832	150.155	1
8797	10.7776	70.3438	25.7182	124.419	2
8800	12.6034	14.705	14.8739	120.467	1
8801	41.9729	11.3518	9.3824	151.519	6
8802	14.1218	12.3961	11.7304	172.078	1
8803	38.6771	19.789	21.9209	125.579	2
8804	13.9022	13.1667	20.0557	134.254	1
8805	13.4358	22.6259	10.0108	95.6485	1
8806	68.1278	26.477	12.8259	79.6958	1
8810	18.0177	31.2645	12.0921	-36.8056	1
8811	25.78	21.253	18.1507	-31.4671	2
8817	30.1285	29.6601	21.3181	112.428	1
8818	16.3078	8.84552	4.46128	79.2984	4
8821	52.4194	20.5296	17.2101	-6.87034	3
8822	32.2225	19.4854	22.0942	85.359	1
8825	19.1547	14.4858	18.8083	-140.709	1
8826	38.0863	23.3776	25.2296	-179.986	2
8827	26.3061	12.9118	14.3405	36.8601	1
8828	14.5245	14.5921	18.0739	-92.7574	2
8831	39.4448	31.1205	23.7427	-38.8213	1
8834	22.4924	15.293	15.9454	119.339	1
8836	15.7335	13.5747	18.1604	18.6079	1
8841	40.4428	21.4614	23.7175	-48.6291	5
8846	16.7121	14.8543	7.66523	71.006	1
8847	15.1037	20.5686	10.8376	120.162	1
8848	25.1603	28.5173	21.2054	45.8033	1
8851	46.8501	19.9511	2.8529	-139.239	3
8852	14.7227	20.8967	21.852	119.538	1
8853	10.4557	21.1219	18.0124	-24.1348	1
8855	25.3287	22.8802	18.3407	51.9177	1
8856	14.9695	18.7466	23.7334	45.8496	1
8857	20.2693	12.1279	23.1692	-84.2963	4
8858	14.2499	18.2937	14.4835	-124.243	1
8860	37.0219	13.1737	25.4708	-38.2934	2
8861	47.824	24.6645	14.3368	176.437	1
8863	18.2462	19.3486	24.2176	79.6798	1
8866	18.9622	15.447	23.2568	67.7607	2
8868	26.8795	19.8557	7.70099	-57.9673	1
8870	18.7746	16.6963	18.2067	55.29	1
8874	12.5041	13.1955	19.6156	-51.717	2
8875	25.0847	23.4962	18.157	-48.8126	1
8876	17.759	16.8261	22.7604	67.8061	1
8877	17.779	23.2611	24.9695	68.9253	1
8880	42.6545	16.4975	19.3696	142.944	2
8887	30.1471	27.3444	15.6765	-122.443	1
8895	15.0919	9.53465	11.4118	151.616	1
8901	10.6263	32.0227	16.9007	-23.5058	1
8903	11.6083	17.7462	23.3484	-51.5316	1
8910	52.9564	22.4462	25.1128	-153.639	3
8911	22.6257	7.21561	10.3805	-133.805	2
8918	55.0068	16.1907	17.1628	-36.1045	1
8920	14.6245	17.2634	13.9914	88.3161	1
8928	25.4371	26.6116	14.8733	2.24579	1
8932	11.3258	32.1076	22.6851	-95.8229	1
8933	12.7159	7.77441	21.0668	91.3286	1
8939	20.7152	23.3063	23.8096	-75.5107	1
8940	10.691	22.9179	23.7072	-144.117	1
8941	23.7204	15.6239	20.2864	-106.327	1
8943	12.137	14.3575	18.6218	7.21734	1
8944	33.9888	17.3785	22.8262	131.886	1
8949	32.4322	25.0518	23.0131	-163.488	2
8950	23.2832	16.785	8.2928	132.364	1
8951	71.594	32.3761	11.4427	88.4355	2
8952	13.9343	23.1224	11.0978	-71.562	2
8953	24.9484	13.8425	24.5263	48.1757	2
8955	15.5609	11.8367	16.6995	-66.97	4
8960	10.6538	12.7108	14.0141	-81.4825	2
8961	40.7916	20.0886	8.73995	46.3065	1
8963	20.0362	16.1596	4.38286	-147.21	1
8964	10.3648	16.3507	16.1221	-55.3444	1
8970	22.6902	15.3867	16.4162	122.513	1
8971	16.0074	17.9071	25.6096	-89.8485	1
8973	30.575	16.993	23.024	175.971	5
8976	32.3423	16.4878	11.4689	156.878	5
8978	13.4528	41.8899	10.5499	23.8563	1
8984	11.3468	28.2853	22.0158	122.506	1
8985	27.113	26.3217	9.19441	-3.89993	1
8990	18.8788	40.886	16.0903	102.174	1
8993	15.7729	5.68579	11.0441	92.2925	1
9001	11.1682	33.6079	8.33482	72.935	1
9002	28.0466	19.3925	19.0079	-138.147	3
9004	12.2649	15.7821	13.0477	11.3882	1
9006	46.5056	19.2628	8.78876	-160.858	1
9007	61.0159	17.1281	23.6609	171.465	5
9010	10.81	10.899	14.7511	113.59	1
9014	14.5121	12.3339	6.47413	151.959	5
9016	18.5098	27.7963	18.7353	-13.5374	1
9024	19.9181	36.1788	23.3224	-97.3197	1
9028	27.7619	29.3602	23.7672	-114.645	1
9032	23.8658	15.583	24.1352	124.394	1
9034	10.2194	29.1712	11.1178	-122.463	1
9035	65.3493	22.1908	19.6545	-156.355	11
9038	10.9433	27.7482	18.6172	10.4973	1
9042	15.6139	21.8166	19.0489	-138.132	1
9046	34.4855	11.3246	18.7997	-173.6	2
9047	19.5529	20.2204	21.1793	85.2619	1
9049	12.6428	9.03049	22.542	-143.717	1
9051	44.5842	15.5227	16.4526	-91.0148	2
9055	14.8153	26.243	10.5689	22.1951	1
9056	25.1096	31.166	17.0821	-179.758	1
9058	17.6595	15.0675	11.7163	-62.7304	9
9059	17.943	17.0715	25.4303	160.463	1
9061	14.8778	5.4922	14.9839	-130.272	7
9063	27.9397	22.7608	17.8989	119.071	1
9074	33.0319	26.8456	11.0102	99.9835	3
9078	15.7839	29.1353	3.99536	-161.149	5
9081	11.9274	15.3599	25.7232	-45.5945	1
9082	12.1936	16.8886	25.2077	-78.322	1
9083	10.8395	13.7657	14.2222	146.375	1
9086	25.1892	12.3128	19.4527	-82.5843	2
9088	55.6767	10.2124	14.2284	165.51	7
9090	10.3839	24.973	19.064	-0.859612	2
9099	28.1108	15.4174	16.5589	85.4762	2
9103	72.2407	48.3586	20.675	-88.5722	2
9107	22.9302	13.0889	19.5587	-112.922	1
9109	18.821	23.0324	23.9395	-18.9299	1
9114	61.0854	22.1872	14.6327	9.34804	1
9115	40.5329	25.8382	7.0073	-51.4495	2
9116	36.8926	26.4517	11.4597	177.553	1
9120	12.9808	25.4644	16.1381	79.733	1
9123	27.9616	20.9052	25.0716	-142.823	1
9129	19.7283	30.1375	10.7054	155.065	1
9130	20.0399	13.5082	14.8254	-82.2436	1
9132	11.7726	22.0252	19.5143	100.935	2
9134	56.4356	13.4092	12.7114	118.51	3
9135	15.0235	17.196	10.6062	-135.533	1
9137	17.524	23.6577	3.17284	-160.302	1
9138	21.6102	22.2981	12.6502	-138.695	1
9141	90.2443	18.7995	10.3424	-90.4018	8
9142	11.2267	7.865	8.95181	-96.8688	7
9143	14.0899	29.5054	24.3381	-51.6515	1
9144	45.5985	29.7723	17.9517	79.0656	1
9148	16.7024	14.6122	8.1085	7.31745	2
9151	17.5655	18.0825	23.8731	-44.4987	2
9157	19.0298	16.148	2.64639	164.037	1
9161	24.1216	32.3814	18.9094	126.077	1
9164	20.1669	17.7502	23.2996	-165.701	3
9166	43.3387	21.1404	0.515915	-140.861	2
9173	15.6928	12.7483	13.0749	27.0748	1
9174	49.423	32.6344	12.7005	-96.1943	1
9176	37.9063	20.0173	11.5832	-99.0479	5
9177	17.6638	12.7968	12.8471	125.69	1
9178	40.0723	18.0842	19.4209	84.2156	2
9179	29.5484	15.987	10.0707	-174.603	2
9184	14.7451	37.732	23.7429	166.64	1
9186	10.977	13.6647	20.422	8.63319	1
9187	12.1944	8.46871	15.3793	-39.1167	1
9188	10.0918	26.5415	8.19489	80.6716	2
9190	37.2421	24.2537	4.08116	130.754	2
9191	31.0959	18.8891	19.677	-16.5475	1
9196	18.2962	21.7526	20.2839	24.9698	1
9198	12.6348	17.2834	22.1538	4.48753	1
9203	17.4448	10.7926	15.8531	14.5558	1
9204	16.8605	36.2786	24.791	89.0245	1
9208	44.0421	18.1558	5.98167	-23.4126	3
9209	46.1159	16.2602	20.553	-88.5346	5
9212	51.6844	27.2893	16.7205	-99.4791	2
9214	86.6059	21.753	19.8965	-36.7135	1
9217	15.0343	13.8978	18.5033	-30.5219	1
9221	18.9918	22.8647	12.1195	46.4595	1
9223	29.8168	15.072	19.701	86.6247	1
9224	18.7653	14.602	19.0017	-124.091	2
9228	34.9823	20.1628	12.1194	-6.98325	1
9229	43.2025	26.733	14.9769	156.702	3
9232	18.7965	25.3481	9.3876	144.382	1
9235	14.5416	10.3951	14.6283	73.9574	1
9237	46.0193	18.2511	10.5997	106.151	1
9240	21.0216	45.6249	24.63	-163.556	1
9242	11.106	12.2489	18.3514	-107.957	3
9243	21.3805	16.9183	19.7051	-68.1077	1
9253	30.3259	16.2172	14.8039	-143.312	3
9254	33.8183	19.3025	17.6323	-20.0076	1
9256	42.5197	14.7727	3.87006	27.0086	1
9261	12.2671	24.7641	18.9177	83.3321	1
9263	21.0478	26.8656	13.6797	28.3439	1
9269	46.4282	30.8827	4.36498	-111.758	1
9270	33.0594	27.0566	21.1075	-40.8226	1
9273	33.3185	20.9581	19.6987	-132.326	4
9277	22.2789	17.7687	14.2636	155.714	1
9280	15.2291	16.9145	25.7736	-179.1	1
9281	17.7654	18.6262	16.6019	70.5882	1
9282	23.5191	20.8046	16.2996	145.801	1
9284	70.9258	16.036	7.83629	-50.8251	1
9286	20.97	15.8255	22.5627	-61.4156	1
9291	11.8818	14.3873	25.3529	-45.9808	1
9293	11.4626	23.8505	11.3782	-136.004	1
9299	27.0515	14.2361	14.4259	-32.1911	1
9303	57.6601	13.7235	4.81089	-83.1658	3
9307	16.3866	11.6361	2.74693	78.8706	16
9309	11.3217	21.4056	11.2153	43.2311	1
9312	12.5029	20.7853	18.0545	49.4899	2
9314	44.507	18.9055	6.78113	58.2219	4
9317	11.3501	16.2692	14.3682	-99.7463	1
9319	16.0372	13.5924	7.47779	-31.3114	1
9321	38.2828	4.40246	5.56548	112.194	21
9324	15.2756	21.5347	14.2286	80.7377	1
9325	32.8363	14.8562	16.744	18.5139	2
9327	62.697	9.62495	17.3961	-14.4899	9
9329	12.522	11.9719	18.9374	110.183	1
9333	14.754	21.9558	20.1666	-169.034	2
9339	20.7442	17.2352	23.6501	5.02228	1
9342	18.9329	13.1953	15.5374	-137.68	2
9348	13.5536	25.0099	24.3172	-94.1918	1
9352	19.2415	10.8855	21.3675	19.9627	1
9355	60.1758	35.6172	11.3095	-1.38332	6
9360	29.906	13.3761	21.4024	82.0867	3
9365	20.6839	15.3406	9.54717	51.8418	1
9366	37.9834	27.0917	16.4882	115.029	2
9367	20.799	20.1607	22.8444	-116.738	1
9378	26.7622	18.1626	21.4333	43.5757	1
9380	61.521	16.4175	4.79037	85.6154	4
9381	18.6153	28.8273	20.7165	141.546	1
9382	16.0022	19.8056	19.3359	-43.459	1
9383	18.0107	17.2148	5.86821	-105.778	1
9384	22.9376	15.9255	22.3325	157.287	7
9391	22.1304	14.8217	15.6018	-48.3275	1
9394	30.5824	19.6623	23.8282	-51.5463	1
9395	15.5028	15.9367	7.87239	-20.5799	1
9402	29.9087	10.9273	12.887	21.9624	6
9406	21.1919	27.785	23.3721	40.8975	1
9407	63.7981	18.029	20.1979	176.32	1
9409	23.086	18.4517	9.40585	78.4621	1
9412	29.0042	5.98868	18.0742	-70.825	5
9414	41.685	28.1582	21.8638	94.4816	1
9415	13.3085	14.9547	25.3979	88.0456	1
9420	72.8512	22.5678	10.7053	-0.790075	2
9421	18.1119	18.6694	17.0336	-6.6379	1
9423	45.2746	16.145	12.7347	-87.483	1
9426	16.4303	23.8059	24.0297	-100.486	1
9429	11.7806	14.8912	16.6731	103.096	1
9433	41.9928	21.0359	16.5	98.7607	1
9435	26.5366	14.4509	18.8748	-39.1054	1
9439	60.5147	28.9918	23.5859	92.3184	1
9441	43.4881	21.877	24.8038	110.861	3
9445	33.8455	16.4339	16.6851	-88.4611	3
9447	11.4244	56.2467	7.60343	109.226	1
9448	24.0411	25.0052	15.8239	-79.7646	1
9450	36.7068	14.4453	7.75841	-145.665	2
9454	49.6823	13.6068	15.4739	-91.1513	5
9457	12.7314	12.87	22.2255	88.7503	2
9459	14.6869	16.6981	18.1346	-58.848	1
9475	13.2413	29.2513	23.0682	-38.1988	1
9479	10.2032	10.3156	6.96215	-116.152	2
9481	57.3206	39.2146	21.9146	-69.58	2
9483	47.2586	20.1708	16.8328	-44.0394	2
9486	13.4767	25.167	21.2353	-175.036	1
9487	29.6047	24.9266	10.6145	142.3	3
9492	25.349	25.5369	21.4497	74.7228	1
9493	39.5666	14.2678	13.6592	51.3012	2
9494	12.0689	14.7775	12.2157	84.1162	1
9497	27.5064	26.79	22.215	-113.437	1
9501	17.6503	18.3817	12.1826	-153.555	1
9502	99.9829	17.2618	25.1846	168.286	7
9508	27.6697	23.3719	23.3067	65.3952	1
9511	11.681	11.8479	15.8553	-151.977	3
9512	34.3	19.1173	21.4443	-76.3538	1
9521	30.3641	13.4161	12.2148	112.122	1
9523	11.0511	15.1385	13.1715	-141.506	1
9528	24.6282	8.85679	22.1859	-166.992	2
9531	17.1885	20.5474	20.6833	-168.904	1
9535	16.7129	29.7105	23.6585	27.3026	1
9536	17.2639	33.7332	14.4786	-112.528	1
9538	10.2041	26.3097	24.2106	-167.845	1
9540	17.2391	8.85236	16.1384	48.279	5
9541	44.238	16.5781	15.2737	132.759	1
9543	53.2559	39.0096	22.679	68.7962	2
9544	25.2694	25.43	22.3146	-92.2271	1
9545	76.6661	27.9275	11.3916	54.4091	2
9547	11.3777	28.4768	18.5076	97.6011	1
9549	22.4169	17.6437	7.38481	-68.3947	1
9553	11.5801	18.8485	21.7651	151.755	1
9554	11.7757	24.261	25.5763	-147.99	1
9555	16.381	14.5826	20.2185	-164.963	1
9556	18.9838	37.0309	11.0314	107.819	1
9558	11.8427	14.359	15.095	-113.697	1
9561	43.8489	20.2078	22.3047	165.246	2
9568	10.3897	15.9225	3.65699	96.9263	1
9574	75.9151	34.5404	1.99179	-130.971	3
9578	36.7047	16.0784	21.7786	141.179	2
9580	26.5264	21.8322	14.567	69.577	1
9583	69.8641	19.0222	25.0202	105.636	1
9584	22.5512	13.6606	6.28295	92.368	1
9586	21.1625	14.4788	18.1697	4.21645	3
9595	15.866	10.9351	24.6917	84.8971	1
9607	26.1731	19.4926	18.477	152.978	1
9609	26.9564	15.6422	19.2006	-152.249	1
9610	77.1226	20.1688	5.73587	35.6828	3
9616	30.4428	25.1888	15.537	131.634	1
9618	10.1604	15.9637	10.5734	178.22	1
9620	11.5694	32.9654	4.35636	-64.1062	1
9623	14.5931	26.5687	23.8732	-118.916	1
9625	11.0045	16.3093	14.8049	75.9405	1
9630	28.8096	18.7123	19.7181	109.828	3
9631	78.212	18.2636	22.0844	20.6371	4
9632	11.7289	20.2788	19.7908	131.234	1
9636	11.7164	13.6158	13.4468	-142.912	1
9639	15.8909	18.2108	23.3836	76.6297	1
9640	11.6914	18.9288	18.898	-95.054	1
9643	21.8529	19.053	14.4733	-92.795	1
9645	13.26	26.1877	17.1299	55.3745	1
9647	40.565	23.3735	12.759	-26.9553	1
9655	15.5786	13.233	16.1893	-126.14	2
9659	12.6846	38.5847	9.98348	92.0087	1
9662	41.2299	20.1075	10.9492	-103.732	1
9666	67.2752	22.9607	17.1847	160.927	8
9669	14.6355	7.97909	24.6512	-16.1384	1
9674	11.0888	18.853	8.73977	-37.8384	2
9678	82.9655	38.1096	22.9315	-134.817	2
9682	22.829	13.0359	24.4241	122.364	1
9686	12.9484	17.8823	6.65238	-24.1221	2
9689	11.6843	33.4313	13.1967	-167.009	1
9690	10.2851	10.8636	17.4041	-49.8071	1
9692	19.3152	11.0132	22.4427	47.2669	4
9694	10.0094	10.5933	8.09951	-62.0477	1
9695	18.7392	10.8611	13.9478	-152.907	1
9696	21.2034	23.1484	22.2315	144.835	7
9697	10.9797	21.1316	25.5775	-152.621	1
9698	55.3983	14.5653	25.4794	-79.3898	3
9700	15.5142	28.4264	21.2082	-11.9069	1
9701	12.6198	14.1596	7.13032	-4.08113	1
9703	31.0493	31.4772	21.0559	123.729	2
9707	12.0021	25.5197	13.5205	162.421	1
9710	16.4667	29.894	2.15599	-59.4148	1
9712	11.9499	27.7852	17.8073	23.876	1
9715	28.5367	32.383	20.7091	58.8881	1
9716	42.8874	31.4952	23.3015	132.964	2
9717	16.1463	13.5284	6.76337	75.8429	2
9720	18.0167	24.9791	19.0705	43.2909	1
9723	28.8018	21.7588	17.7357	1.58664	1
9725	70.2152	23.7594	14.6298	-175.022	2
9727	35.1558	16.2553	19.9749	-66.0223	1
9729	37.6737	17.778	16.9876	-104.885	1
9739	29.3311	19.0677	13.6118	-16.7054	1
9740	13.0343	12.8136	24.0052	-165.208	1
9742	17.7245	17.0108	16.2101	-142.885	1
9743	10.8293	8.73856	12.5807	132.47	1
9746	31.7325	37.5274	17.1206	162.998	1
9747	19.5848	23.8558	13.7277	97.9824	1
9749	49.6066	12.7429	12.6367	-79.2365	6
9754	10.8879	25.3445	5.45679	25.5899	1
9761	12.1646	35.7163	21.294	157.252	1
9763	34.6614	27.6705	18.7433	159.828	1
9764	30.1545	21.3971	16.0153	54.2355	1
9766	16.7965	13.4573	23.3811	-33.0845	1
9768	87.9991	9.3156	24.8915	29.3404	5
9772	21.7279	28.4622	11.9357	72.4841	1
9776	39.1391	27.2775	9.88799	9.53975	1
9777	57.4856	20.5496	15.9871	-87.4987	1
9783	13.9555	19.2237	11.5414	-173.544	1
9787	19.282	7.88244	18.895	-42.1246	4
9791	46.6431	14.1439	5.52258	-95.8729	1
9794	17.4683	14.6642	17.8097	123.662	1
9796	36.6306	26.8221	15.0435	113.912	3
9797	12.5308	36.428	21.9512	-154.648	1
9798	21.3917	19.6261	7.87817	-92.69	1
9801	17.0435	17.6302	21.0495	-3.27755	1
9803	14.1315	14.2099	21.5264	-56.4302	3
9805	17.4897	15.2782	11.4459	-113.781	1
9806	22.6139	22.3189	17.4326	-125.012	2
9808	16.4046	25.2633	11.4966	-68.7063	1
9809	45.4618	10.2828	14.2943	152.523	2
9810	13.3361	18.2669	21.1031	163.572	3
9814	10.6387	16.3057	1.9956	83.7809	1
9821	86.1844	38.0192	13.6222	-45.8931	6
9822	21.2796	48.0198	21.7418	8.12288	1
9824	13.59	27.6678	15.3594	-49.5969	1
9828	14.4463	17.1426	6.82894	-94.9615	1
9829	11.1942	10.076	23.3034	-169.689	2
9830	65.893	19.3436	11.9153	-0.240105	1
9840	14.6527	12.6163	12.9295	-147.338	1
9842	19.7175	9.96891	10.2322	-37.3197	1
9843	17.9433	19.4745	14.0356	58.7618	1
9847	10.0624	8.66983	20.1567	-67.1014	4
9849	13.6478	14.6833	24.78	139.8	1
9850	13.2595	12.173	12.5211	77.8247	4
9851	19.5364	16.0418	24.9997	-21.9134	1
9852	12.7529	11.3217	1.3038	77.2124	1
9853	25.3095	10.5873	25.2307	-177.813	4
9856	21.8572	17.6698	14.1177	-12.2047	2
9858	11.8705	19.0623	19.6047	120.02	1
9861	14.8107	15.5107	15.0419	135.818	1
9864	76.6344	6.4536	22.6092	-174.786	18
9868	12.121	15.8149	21.7218	-27.0102	1
9869	17.8495	13.9625	24.3028	-126.633	1
9871	13.8694	13.0285	3.41116	66.5174	1
9875	16.0519	9.36114	22.0932	-155.407	2
9878	20.0198	14.651	21.229	153.848	1
9882	63.2513	22.4467	8.19582	101.653	31
9886	31.7974	26.5775	16.98	-65.866	2
9887	12.5928	19.992	12.7419	-59.5612	1
9888	34.3115	14.3626	19.8826	153.662	3
9892	81.6656	15.649	2.75462	-65.7516	2
9899	15.4392	17.9591	20.4382	-115.062	1
9904	32.959	15.4804	13.4403	7.67458	1
9910	11.8557	29.1016	3.44888	-12.8343	1
9912	20.472	30.62	18.3691	-52.056	1
9914	10.4861	27.164	22.8252	25.0697	1
9915	26.4201	22.0842	23.8549	-37.9189	2
9916	11.7414	33.4147	18.4749	92.0023	1
9918	24.4975	12.531	10.0366	-149.299	2
9921	33.623	14.3054	22.5614	-5.64384	1
9922	23.3727	17.0414	20.5171	146.857	1
9924	22.4846	14.1712	14.1521	-69.7532	1
9927	22.2206	23.9933	22.4374	-118.727	1
9929	11.8586	31.3101	19.7545	39.7982	1
9935	54.5218	25.3925	8.24509	119.375	2
9938	83.2608	17.8352	14.2632	53.793	2
9939	28.3783	12.9424	11.6188	-157.203	1
9943	38.3136	20.787	6.75738	65.854	1
9947	19.5848	28.0203	14.6462	127.169	1
9953	30.4966	22.8942	5.33243	-82.2322	1
9957	50.436	19.5025	20.6179	-163.197	2
9959	30.9757	17.7078	4.73209	-60.3791	2
9973	54.4272	19.2428	20.002	10.8949	1
9979	22.3479	18.0411	24.8727	34.1376	2
9980	13.8913	30.9966	10.5255	94.2477	1
9984	14.2407	25.9362	19.3748	162.843	1
9985	41.3065	15.1235	25.4675	-10.2141	5
9986	53.663	20.2693	17.1947	-37.7217	1
9992	59.4106	15.0588	23.7878	-48.8002	5
